time,Local position X,Local position Y,Heading,Wind effect. Longitudinal force,Wind effect. Lateral force,Wind effect. Pitching moment,Hydrodynamics. Longitudinal force,Hydrodynamics. Lateral force,Hydrodynamics. Pitching moment,Wave effect. Longitudinal force,Wave effect. Lateral force,Wave effect. Pitching moment,Ship-Bank interaction. Longitudinal force,Ship-Bank interaction. Lateral force,Ship-Bank interaction. Pitching moment,Fender. Longitudinal force,Fender. Lateral force,Fender. Pitching moment,Total force from all the mooring lines. Longitudinal force,Total force from all the mooring lines. Lateral force,Total force from all the mooring lines. Pitching moment,Port anchor. Longitudinal force,Port anchor. Lateral force,Port anchor. Pitching moment,Starboard anchor. Longitudinal force,Starboard anchor. Lateral force,Starboard anchor. Pitching moment,Ship-Ship interaction. Longitudinal force,Ship-Ship interaction. Lateral force,Ship-Ship interaction. Pitching moment,Propeller. Longitudal force,Propeller. Lateral force,Propeller. Pitching moment,Bow thruster. Longitudinal force,Bow thruster. Lateral force,Bow thruster. Pitching moment,Stern thruster. Longitudinal force,Stern thruster. Lateral force,Stern thruster. Pitching moment,Rudders (all). Longitudal force,Rudders (all). Lateral force,Rudders (all). Pitching moment
,meters,meters,degrees,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m,tonnes_f,tonnes_f,tonnes_m
00:10:38,"3,577.61","-7,066.97","254.77","-2.90","-1.80","-46.96","-79.60","33.60","-1,011.26","0.00","0.00","0.00","0.00","0.53","-120.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","114.18","0.00","68.28","0.00","0.00","0.00","0.00","0.00","0.00","-1.94","9.31","-716.86"
00:10:39,"3,570.03","-7,069.24","254.83","-2.91","-1.82","-47.41","-80.00","32.71","-952.95","0.00","0.00","0.00","0.00","0.57","-123.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","114.13","0.00","69.02","0.00","0.00","0.00","0.00","0.00","0.00","-1.95","9.53","-734.19"
00:10:40,"3,562.42","-7,071.50","254.90","-2.92","-1.83","-47.87","-80.40","31.81","-893.93","-0.00","0.00","0.00","0.00","0.57","-126.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","114.26","0.00","69.70","0.00","0.00","0.00","0.00","0.00","0.00","-1.97","9.75","-750.43"
00:10:41,"3,554.81","-7,073.75","254.95","-2.93","-1.85","-48.33","-80.79","30.90","-834.68","0.01","0.00","0.00","0.00","0.58","-128.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","114.03","0.00","70.05","0.00","0.00","0.00","0.00","0.00","0.00","-1.98","9.93","-764.75"
00:10:42,"3,547.18","-7,075.99","255.01","-2.94","-1.87","-48.80","-81.17","29.97","-775.58","-0.00","0.00","0.00","0.00","0.67","-130.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","114.13","0.00","70.55","0.00","0.00","0.00","0.00","0.00","0.00","-1.99","10.09","-777.07"
00:10:43,"3,539.53","-7,078.22","255.06","-2.95","-1.89","-49.26","-81.55","29.02","-717.28","-0.00","0.00","0.00","0.00","0.64","-130.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","113.91","0.00","70.59","0.00","0.00","0.00","0.00","0.00","0.00","-2.00","10.23","-787.64"
00:10:44,"3,531.86","-7,080.44","255.11","-2.96","-1.91","-49.73","-81.93","28.07","-659.42","0.01","0.00","0.00","0.00","0.65","-132.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","113.67","0.00","69.95","0.00","0.00","0.00","0.00","0.00","0.00","-2.01","10.34","-796.38"
00:10:45,"3,524.19","-7,082.65","255.15","-2.97","-1.92","-50.20","-82.30","27.10","-601.91","-0.00","0.00","0.00","0.00","0.65","-135.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","113.70","0.00","70.48","0.00","0.00","0.00","0.00","0.00","0.00","-2.02","10.45","-804.88"
00:10:46,"3,516.49","-7,084.85","255.19","-2.98","-1.94","-50.68","-82.66","26.12","-546.08","0.00","0.00","0.00","0.00","0.37","-116.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","113.54","0.00","71.05","0.00","0.00","0.00","0.00","0.00","0.00","-2.03","10.54","-811.65"
00:10:47,"3,508.79","-7,087.05","255.23","-2.99","-1.96","-51.14","-83.03","25.16","-494.73","0.00","0.00","0.00","0.00","0.37","-118.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","113.48","0.00","71.38","0.00","0.00","0.00","0.00","0.00","0.00","-2.04","10.62","-817.46"
00:10:48,"3,501.07","-7,089.23","255.27","-3.00","-1.98","-51.61","-83.38","24.18","-442.34","-0.00","0.00","0.00","0.00","0.36","-120.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.62","0.00","66.71","0.00","0.00","0.00","0.00","0.00","0.00","-2.05","10.67","-821.42"
00:10:49,"3,493.33","-7,091.41","255.30","-3.01","-2.00","-52.07","-83.72","23.20","-389.44","0.00","0.00","0.00","0.00","0.36","-122.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.72","0.00","67.45","0.00","0.00","0.00","0.00","0.00","0.00","-2.06","10.73","-826.01"
00:10:50,"3,485.59","-7,093.58","255.33","-3.01","-2.01","-52.53","-84.06","22.22","-336.98","0.00","0.00","0.00","0.00","0.36","-123.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.70","0.00","68.27","0.00","0.00","0.00","0.00","0.00","0.00","-2.06","10.77","-829.16"
00:10:51,"3,477.83","-7,095.75","255.36","-3.02","-2.03","-52.99","-84.39","21.24","-285.17","0.00","0.00","0.00","0.00","0.36","-125.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.69","0.00","69.64","0.00","0.00","0.00","0.00","0.00","0.00","-2.07","10.79","-830.76"
00:10:52,"3,470.06","-7,097.90","255.38","-3.03","-2.05","-53.45","-84.73","20.26","-234.20","-0.00","0.00","0.00","0.00","0.36","-128.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.93","0.00","71.27","0.00","0.00","0.00","0.00","0.00","0.00","-2.07","10.79","-831.19"
00:10:53,"3,462.27","-7,100.05","255.40","-3.04","-2.07","-53.90","-85.06","19.29","-184.03","0.01","0.00","0.00","0.00","0.37","-131.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.86","0.00","72.40","0.00","0.00","0.00","0.00","0.00","0.00","-2.08","10.78","-830.19"
00:10:54,"3,454.48","-7,102.20","255.42","-3.05","-2.08","-54.36","-85.39","18.31","-134.68","-0.00","0.00","0.00","0.00","0.38","-133.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","113.01","0.00","73.17","0.00","0.00","0.00","0.00","0.00","0.00","-2.08","10.75","-827.90"
00:10:55,"3,446.67","-7,104.33","255.44","-3.06","-2.10","-54.80","-85.71","17.35","-85.77","0.00","0.00","0.00","0.00","0.39","-136.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.19","0.00","68.13","0.00","0.00","0.00","0.00","0.00","0.00","-2.08","10.68","-822.54"
00:10:56,"3,438.85","-7,106.47","255.45","-3.06","-2.12","-55.24","-86.02","16.38","-37.44","0.00","0.00","0.00","0.00","0.40","-138.79","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.90","0.00","66.74","0.00","0.00","0.00","0.00","0.00","0.00","-2.09","10.61","-817.33"
00:10:57,"3,431.03","-7,108.60","255.46","-3.07","-2.13","-55.68","-86.32","15.42","9.53","-0.00","0.00","0.00","0.00","0.42","-140.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.63","0.00","65.23","0.00","0.00","0.00","0.00","0.00","0.00","-2.09","10.53","-810.81"
00:10:58,"3,423.19","-7,110.72","255.47","-3.08","-2.15","-56.11","-86.60","14.48","55.66","0.00","0.00","0.00","0.00","0.45","-141.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","110.93","0.00","61.83","0.00","0.00","0.00","0.00","0.00","0.00","-2.09","10.43","-802.85"
00:10:59,"3,415.33","-7,112.85","255.47","-3.09","-2.16","-56.42","-86.89","13.83","37.62","-0.00","0.00","0.00","0.00","0.50","-141.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.23","0.00","64.76","0.00","0.00","0.00","0.00","0.00","0.00","-1.87","5.24","-403.62"
00:11:00,"3,407.48","-7,114.96","255.48","-3.09","-2.18","-56.82","-87.18","12.95","66.39","0.00","0.00","0.00","0.00","0.54","-142.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.80","0.00","68.70","0.00","0.00","0.00","0.00","0.00","0.00","-2.44","17.23","-1,326.62"
00:11:01,"3,399.61","-7,117.07","255.48","-3.10","-2.21","-57.69","-87.46","10.81","356.97","-0.01","0.00","0.00","0.00","0.59","-141.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.33","0.00","78.81","0.00","0.00","0.00","0.00","0.00","0.00","-3.11","27.96","-2,152.63"
00:11:02,"3,391.73","-7,119.16","255.46","-3.11","-2.25","-58.72","-87.75","8.23","749.74","0.01","0.00","0.00","0.00","0.65","-140.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.75","0.00","76.72","0.00","0.00","0.00","0.00","0.00","0.00","-3.48","33.10","-2,549.03"
00:11:03,"3,383.84","-7,121.25","255.41","-3.11","-2.29","-59.74","-88.03","5.67","1,141.57","-0.00","0.00","0.00","0.00","0.73","-137.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.38","0.00","77.53","0.00","0.00","0.00","0.00","0.00","0.00","-3.62","34.94","-2,690.56"
00:11:04,"3,375.93","-7,123.34","255.35","-3.12","-2.33","-60.69","-88.31","3.26","1,482.50","-0.01","0.00","0.00","0.00","0.81","-134.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","112.27","0.00","79.71","0.00","0.00","0.00","0.00","0.00","0.00","-3.62","34.96","-2,692.26"
00:11:05,"3,368.02","-7,125.42","255.28","-3.13","-2.36","-61.57","-88.58","1.02","1,756.74","-0.00","0.00","0.00","0.00","0.88","-131.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.81","0.00","80.98","0.00","0.00","0.00","0.00","0.00","0.00","-3.56","34.07","-2,623.27"
00:11:06,"3,360.10","-7,127.50","255.20","-3.13","-2.39","-62.41","-88.82","-1.13","1,966.10","0.01","0.00","0.00","0.00","0.95","-127.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.73","0.00","82.09","0.00","0.00","0.00","0.00","0.00","0.00","-3.46","32.80","-2,525.35"
00:11:07,"3,352.18","-7,129.58","255.11","-3.14","-2.42","-63.24","-89.04","-3.26","2,120.81","-0.01","0.00","0.00","0.00","1.00","-122.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.45","0.00","82.79","0.00","0.00","0.00","0.00","0.00","0.00","-3.36","31.44","-2,420.68"
00:11:08,"3,344.25","-7,131.67","255.01","-3.14","-2.46","-64.07","-89.26","-5.42","2,233.59","0.01","0.00","0.00","0.00","1.07","-117.70","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.28","0.00","82.87","0.00","0.00","0.00","0.00","0.00","0.00","-3.27","30.11","-2,318.39"
00:11:09,"3,336.30","-7,133.75","254.91","-3.15","-2.49","-64.88","-89.47","-7.54","2,299.98","-0.00","0.00","0.00","0.00","1.12","-112.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","111.04","0.00","82.79","0.00","0.00","0.00","0.00","0.00","0.00","-3.07","27.26","-2,099.09"
00:11:10,"3,328.36","-7,135.84","254.81","-3.15","-2.52","-65.68","-89.67","-9.63","2,330.37","-0.01","0.00","0.00","0.00","1.16","-106.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","110.78","0.00","82.24","0.00","0.00","0.00","0.00","0.00","0.00","-2.97","25.57","-1,968.71"
00:11:11,"3,320.42","-7,137.94","254.70","-3.16","-2.55","-66.60","-89.87","-12.04","2,340.82","-0.00","0.00","0.00","0.00","1.16","-100.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","110.46","0.00","83.04","0.00","0.00","0.00","0.00","0.00","0.00","-2.86","23.93","-1,842.73"
00:11:12,"3,312.46","-7,140.04","254.60","-3.16","-2.59","-67.47","-90.06","-14.32","2,348.34","0.01","0.00","0.00","0.00","1.18","-93.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","110.62","0.00","84.28","0.00","0.00","0.00","0.00","0.00","0.00","-2.78","22.53","-1,734.62"
00:11:13,"3,304.49","-7,142.14","254.49","-3.17","-2.62","-68.27","-90.26","-16.44","2,350.62","-0.01","0.00","0.00","0.00","1.19","-86.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","110.42","0.00","85.07","0.00","0.00","0.00","0.00","0.00","0.00","-2.69","21.06","-1,621.26"
00:11:14,"3,296.53","-7,144.25","254.38","-3.17","-2.64","-68.96","-90.45","-18.27","2,349.82","0.00","0.00","0.00","0.00","1.19","-80.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","110.24","0.00","85.62","0.00","0.00","0.00","0.00","0.00","0.00","-2.61","19.59","-1,508.17"
00:11:15,"3,288.56","-7,146.37","254.27","-3.17","-2.67","-69.53","-90.64","-19.76","2,345.14","0.00","0.00","0.00","0.00","1.18","-72.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","110.21","0.00","86.06","0.00","0.00","0.00","0.00","0.00","0.00","-2.54","18.31","-1,409.96"
00:11:16,"3,280.59","-7,148.49","254.15","-3.18","-2.68","-70.00","-90.82","-21.03","2,334.19","-0.00","0.00","0.00","0.00","1.18","-65.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","110.03","0.00","85.18","0.00","0.00","0.00","0.00","0.00","0.00","-2.47","17.10","-1,316.42"
00:11:17,"3,272.62","-7,150.63","254.04","-3.18","-2.70","-70.41","-91.01","-22.13","2,318.58","0.00","0.00","0.00","0.00","1.17","-58.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","110.00","0.00","85.50","0.00","0.00","0.00","0.00","0.00","0.00","-2.41","15.93","-1,226.49"
00:11:18,"3,264.65","-7,152.78","253.93","-3.18","-2.72","-70.83","-91.19","-23.26","2,297.05","0.01","0.00","0.00","0.00","1.17","-52.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.72","0.00","84.09","0.00","0.00","0.00","0.00","0.00","0.00","-2.37","14.95","-1,150.96"
00:11:19,"3,256.67","-7,154.94","253.82","-3.19","-2.73","-71.28","-91.36","-24.46","2,272.37","-0.00","0.00","0.00","0.00","1.18","-45.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.62","0.00","84.07","0.00","0.00","0.00","0.00","0.00","0.00","-2.31","13.89","-1,069.67"
00:11:20,"3,248.68","-7,157.11","253.71","-3.19","-2.75","-71.72","-91.53","-25.67","2,246.11","0.00","0.00","0.00","0.00","1.17","-39.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.65","0.00","85.12","0.00","0.00","0.00","0.00","0.00","0.00","-2.27","12.90","-992.95"
00:11:21,"3,240.68","-7,159.29","253.60","-3.19","-2.77","-72.15","-91.70","-26.81","2,218.74","0.01","0.00","0.00","0.00","1.17","-32.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.50","0.00","85.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.22","11.81","-909.08"
00:11:22,"3,232.68","-7,161.48","253.49","-3.19","-2.78","-72.53","-91.86","-27.86","2,190.71","-0.00","0.00","0.00","0.00","1.16","-25.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.65","0.00","79.75","0.00","0.00","0.00","0.00","0.00","0.00","-2.17","10.77","-829.30"
00:11:23,"3,224.68","-7,163.68","253.38","-3.20","-2.79","-72.86","-92.00","-28.77","2,162.33","0.00","0.00","0.00","0.00","1.16","-19.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","107.72","0.00","74.33","0.00","0.00","0.00","0.00","0.00","0.00","-2.12","9.66","-743.62"
00:11:24,"3,216.69","-7,165.89","253.27","-3.20","-2.80","-73.13","-92.13","-29.56","2,131.47","0.00","0.00","0.00","0.00","1.15","-12.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.04","0.00","76.87","0.00","0.00","0.00","0.00","0.00","0.00","-2.08","8.70","-669.67"
00:11:25,"3,208.69","-7,168.12","253.17","-3.20","-2.81","-73.37","-92.28","-30.22","2,098.04","0.00","0.00","0.00","0.00","1.14","-5.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.49","0.00","79.52","0.00","0.00","0.00","0.00","0.00","0.00","-2.05","7.86","-605.15"
00:11:26,"3,200.69","-7,170.35","253.06","-3.20","-2.82","-73.56","-92.42","-30.77","2,061.40","-0.00","0.00","0.00","0.00","1.13","0.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.65","0.00","82.15","0.00","0.00","0.00","0.00","0.00","0.00","-2.01","6.96","-535.76"
00:11:27,"3,192.70","-7,172.61","252.96","-3.21","-2.83","-73.71","-92.57","-31.22","2,024.37","0.01","0.00","0.00","0.00","1.11","6.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.91","0.00","84.39","0.00","0.00","0.00","0.00","0.00","0.00","-1.98","6.14","-472.64"
00:11:28,"3,184.70","-7,174.87","252.85","-3.21","-2.83","-73.82","-92.72","-31.57","1,985.11","-0.01","0.00","0.00","0.00","1.08","10.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.15","0.00","85.95","0.00","0.00","0.00","0.00","0.00","0.00","-1.95","5.44","-418.78"
00:11:29,"3,176.70","-7,177.15","252.75","-3.21","-2.83","-73.91","-92.87","-31.85","1,947.33","0.00","0.00","0.00","0.00","0.98","7.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.15","0.00","86.81","0.00","0.00","0.00","0.00","0.00","0.00","-1.93","4.78","-367.93"
00:11:30,"3,168.70","-7,179.44","252.65","-3.21","-2.84","-73.97","-93.02","-32.03","1,912.39","0.00","0.00","0.00","0.00","0.23","-65.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.13","0.00","87.32","0.00","0.00","0.00","0.00","0.00","0.00","-1.90","4.03","-310.19"
00:11:31,"3,160.71","-7,181.75","252.55","-3.21","-2.84","-74.01","-93.17","-32.19","1,886.50","-0.01","0.00","0.00","0.00","0.51","-24.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.32","0.00","87.80","0.00","0.00","0.00","0.00","0.00","0.00","-2.05","7.59","-584.16"
00:11:32,"3,152.71","-7,184.08","252.45","-3.22","-2.85","-74.26","-93.31","-32.90","1,992.27","0.01","0.00","0.00","0.00","0.14","-51.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.04","0.00","88.34","0.00","0.00","0.00","0.00","0.00","0.00","-2.29","12.81","-986.67"
00:11:33,"3,144.71","-7,186.41","252.34","-3.22","-2.86","-74.58","-93.44","-33.80","2,159.58","0.00","0.00","0.00","0.00","-0.34","-84.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.98","0.00","89.11","0.00","0.00","0.00","0.00","0.00","0.00","-2.40","15.00","-1,154.70"
00:11:34,"3,136.71","-7,188.75","252.22","-3.22","-2.87","-74.86","-93.56","-34.63","2,335.20","-0.01","0.00","0.00","0.00","-1.10","-141.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.29","0.00","86.01","0.00","0.00","0.00","0.00","0.00","0.00","-2.42","15.41","-1,186.25"
00:11:35,"3,128.71","-7,191.11","252.10","-3.22","-2.88","-75.09","-93.67","-35.32","2,484.05","0.00","0.00","0.00","0.00","-1.85","-182.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","107.95","0.00","84.77","0.00","0.00","0.00","0.00","0.00","0.00","-2.40","14.84","-1,142.57"
00:11:36,"3,120.71","-7,193.48","251.97","-3.22","-2.88","-75.25","-93.77","-35.87","2,599.88","0.00","0.00","0.00","0.00","-2.44","-220.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","107.08","0.00","77.69","0.00","0.00","0.00","0.00","0.00","0.00","-2.34","13.77","-1,060.27"
00:11:37,"3,112.72","-7,195.87","251.83","-3.22","-2.89","-75.37","-93.86","-36.32","2,680.35","-0.01","0.00","0.00","0.00","-3.00","-258.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","106.99","0.00","78.85","0.00","0.00","0.00","0.00","0.00","0.00","-2.28","12.55","-966.64"
00:11:38,"3,104.72","-7,198.28","251.70","-3.22","-2.89","-75.48","-93.95","-36.73","2,730.47","0.00","0.00","0.00","0.00","-3.57","-301.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","107.38","0.00","82.42","0.00","0.00","0.00","0.00","0.00","0.00","-2.22","11.31","-870.92"
00:11:39,"3,096.72","-7,200.71","251.56","-3.22","-2.90","-75.57","-94.04","-37.11","2,755.80","0.00","0.00","0.00","0.00","-3.04","-265.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","107.82","0.00","85.54","0.00","0.00","0.00","0.00","0.00","0.00","-2.17","10.10","-777.97"
00:11:40,"3,088.73","-7,203.15","251.42","-3.22","-2.90","-75.68","-94.14","-37.52","2,744.93","-0.00","0.00","0.00","0.00","-2.92","-270.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","107.92","0.00","85.60","0.00","0.00","0.00","0.00","0.00","0.00","-2.12","8.98","-691.74"
00:11:41,"3,080.73","-7,205.61","251.28","-3.22","-2.90","-75.78","-94.24","-37.94","2,719.62","0.01","0.00","0.00","0.00","-2.18","-261.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.03","0.00","86.59","0.00","0.00","0.00","0.00","0.00","0.00","-2.08","7.97","-613.82"
00:11:42,"3,072.73","-7,208.09","251.15","-3.23","-2.91","-75.89","-94.33","-38.35","2,672.56","-0.00","0.00","0.00","0.00","-0.78","-245.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.12","0.00","87.95","0.00","0.00","0.00","0.00","0.00","0.00","-1.86","2.56","-197.00"
00:11:43,"3,064.76","-7,210.59","251.02","-3.23","-2.90","-75.61","-94.44","-37.75","2,407.72","0.00","0.00","0.00","0.00","0.53","-225.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.49","0.00","88.34","0.00","0.00","0.00","0.00","0.00","0.00","-2.32","-13.30","1,024.01"
00:11:44,"3,056.79","-7,213.12","250.92","-3.23","-2.87","-74.90","-94.54","-35.97","1,891.81","0.01","0.00","0.00","0.00","1.65","-206.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","108.72","0.00","87.38","0.00","0.00","0.00","0.00","0.00","0.00","-3.27","-29.12","2,242.34"
00:11:45,"3,048.83","-7,215.67","250.83","-3.23","-2.85","-74.25","-94.65","-34.31","1,403.11","-0.01","0.00","0.00","0.00","3.29","-176.86","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","109.19","0.00","86.79","0.00","0.00","0.00","0.00","0.00","0.00","-2.49","-16.42","1,264.69"
