;time;Autopilot state;Autopilot course;Port telegraph order;Starboard telegraph order;Port rudder order;Starboard rudder order;Starboard rudder angle;Bow thruster power order;Stern thruster power order;Distance made Good;Water depth (echo-sounder);Draft at ship bow;Draft at ship stern;Under keel clearance fwd;Under keel clearance aft;Current speed;Current direction;True wind speed;True wind direction;Relative wind speed;Relative wind direction;Significant wave height;Wave direction;Longitudinal speed through the water;Transverse speed through the water;Longitudinal speed;Transverse speed;Drift angle;Surge;Surge speed;Sway;Sway speed;Heave;Heave speed;Yaw angle;Yaw rate;Roll angle;Roll rate;Pitch angle;Pitch rate;Height above the water;Latitude;Longitude;COG;SOG;Log;Set;Drift;Transverse speed at ship's bow;Transverse speed at ship's stern;Port rudder angle;Rate of turn;Port engine RPM;Starboard engine RPM;Port propeller pitch;Starboard propeller pitch;Bow thruster gained power;Stern thruster gained power;Heading;Wind effect. Longitudinal force;Wind effect. Lateral force;Wind effect. Pitching moment;Hydrodynamics. Longitudinal force;Hydrodynamics. Lateral force;Hydrodynamics. Pitching moment;Wave effect. Longitudinal force;Wave effect. Lateral force;Wave effect. Pitching moment;Ship-Bank interaction. Longitudinal force;Ship-Bank interaction. Lateral force;Ship-Bank interaction. Pitching moment;Fender. Longitudinal force;Fender. Lateral force;Fender. Pitching moment;Total force from all the mooring lines. Longitudinal force;Total force from all the mooring lines. Lateral force;Total force from all the mooring lines. Pitching moment;Port anchor. Longitudinal force;Port anchor. Lateral force;Port anchor. Pitching moment;Starboard anchor. Longitudinal force;Starboard anchor. Lateral force;Starboard anchor. Pitching moment;Ship-Ship interaction. Longitudinal force;Ship-Ship interaction. Lateral force;Ship-Ship interaction. Pitching moment;Propeller. Longitudal force;Propeller. Lateral force;Propeller. Pitching moment;Bow thruster. Longitudinal force;Bow thruster. Lateral force;Bow thruster. Pitching moment;Stern thruster. Longitudinal force;Stern thruster. Lateral force;Stern thruster. Pitching moment;Rudders (all). Longitudal force;Rudders (all). Lateral force;Rudders (all). Pitching moment;ALPHA Ship state;ALPHA Heading;ALPHA Latitude;ALPHA Longitude;CHARLIE Ship state;CHARLIE Heading;CHARLIE Latitude;CHARLIE Longitude;BRAVO Ship state;BRAVO Heading;BRAVO Latitude;BRAVO Longitude
27;00:00:27;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;215.00;14.70;6.83;6.81;7.87;7.89;0.00;0.00;1.03;0.00;7.68;7.40;0.10;0.00;-0.02;7.81;7.81;-0.02;0.11;6.02;-0.01;-0.01;0.00;-0.00;0.01;0.03;-0.0;359.93;-0.0;359.99;0.0;-0.17;57.682394;11.829301;258.95;7.81;7.81;169.06;0.02;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.06;-2.89;-2.28;-59.60;-79.49;2.46;-13.44;0.01;0.00;0.00;0.00;0.01;-3.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;73.66;0.00;-0.35;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;0.68;-52.59;Running;262.99;57.678571;11.780229;Running;259.06;57.682394;11.829301;Running;30.24;57.57545;11.629165
28;00:00:28;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;222.00;14.70;6.82;6.80;7.88;7.90;0.00;0.00;1.03;0.00;7.67;7.50;0.10;0.00;-0.02;7.80;7.80;-0.02;0.11;6.02;-0.02;-0.01;0.00;0.00;0.02;0.04;-0.0;359.93;-0.0;359.99;-0.0;-0.16;57.682381;11.829172;258.95;7.80;7.80;169.06;0.02;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.06;-2.89;-2.28;-59.56;-79.34;2.45;-12.41;0.00;0.00;0.00;0.00;0.01;-3.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;73.46;0.00;-0.34;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;0.71;-54.86;Running;262.99;57.678563;11.780106;Running;259.06;57.682381;11.829172;Running;30.60;57.575516;11.629235
29;00:00:29;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;230.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;7.67;7.50;0.10;0.00;-0.02;7.80;7.80;-0.02;0.11;6.02;-0.02;-0.01;0.00;0.01;0.00;0.04;-0.0;359.93;-0.0;359.99;-0.0;-0.15;57.682367;11.829043;258.95;7.80;7.80;169.07;0.02;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.07;-2.89;-2.28;-59.53;-79.18;2.44;-11.08;-0.00;0.00;0.00;0.00;0.01;-3.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;73.33;0.00;-0.33;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;0.73;-56.46;Running;262.99;57.678555;11.779982;Running;259.07;57.682367;11.829043;Running;30.99;57.575582;11.629305
30;00:00:30;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;238.00;14.70;6.82;6.80;7.88;7.90;0.00;0.00;1.03;0.00;7.66;7.50;0.10;0.00;-0.02;7.79;7.79;-0.02;0.11;6.01;-0.02;-0.01;0.00;-0.00;-0.02;0.04;-0.0;359.93;-0.0;359.99;-0.0;-0.16;57.682354;11.828914;258.96;7.79;7.79;169.07;0.02;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.07;-2.88;-2.28;-59.50;-79.03;2.43;-9.67;0.01;0.00;0.00;0.00;0.01;-3.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;73.42;0.00;-0.33;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;0.74;-57.27;Running;262.99;57.678547;11.779859;Running;259.07;57.682354;11.828914;Running;31.40;57.575648;11.629375
31;00:00:31;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;246.00;14.70;6.83;6.81;7.87;7.89;0.00;0.00;1.03;0.00;7.66;7.50;0.10;0.00;-0.02;7.79;7.79;-0.02;0.11;6.01;-0.02;-0.01;0.00;-0.00;-0.01;0.04;-0.0;359.93;0.0;359.99;-0.0;-0.17;57.68234;11.828785;258.96;7.79;7.79;169.07;0.02;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.07;-2.88;-2.28;-59.47;-78.88;2.43;-8.17;-0.01;0.00;0.00;0.00;0.01;-3.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;73.69;0.00;-2.29;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;0.75;-57.68;Running;262.99;57.678539;11.779736;Running;259.07;57.68234;11.828785;Running;31.81;57.575714;11.629447
32;00:00:32;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;254.00;14.70;6.83;6.81;7.87;7.89;0.00;0.00;1.03;0.00;7.66;7.50;0.10;0.00;-0.01;7.78;7.78;-0.01;0.11;6.00;-0.02;-0.01;0.00;0.00;0.01;0.04;-0.0;359.93;0.0;359.99;0.0;-0.16;57.682327;11.828656;258.96;7.78;7.78;169.07;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.07;-2.88;-2.28;-59.44;-78.75;2.42;-6.50;0.00;0.00;0.00;0.00;0.01;-3.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.04;0.00;-2.35;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;0.75;-57.84;Running;262.99;57.678531;11.779613;Running;259.07;57.682327;11.828656;Running;32.23;57.57578;11.62952
33;00:00:33;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;261.00;14.70;6.82;6.79;7.88;7.91;0.00;0.00;1.03;0.00;7.65;7.50;0.10;0.00;-0.01;7.78;7.78;-0.01;0.11;6.00;-0.02;-0.01;0.00;0.01;0.01;0.04;-0.0;359.93;0.0;359.99;0.0;-0.15;57.682314;11.828527;258.96;7.78;7.78;169.07;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.07;-2.87;-2.28;-59.41;-78.64;2.41;-4.97;0.00;0.00;0.00;0.00;0.01;-3.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.52;0.00;-1.78;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;0.78;-60.28;Running;262.99;57.678523;11.77949;Running;259.07;57.682314;11.828527;Running;32.62;57.575846;11.629594
34;00:00:34;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;269.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;7.65;7.50;0.10;0.00;-0.01;7.78;7.78;-0.01;0.11;6.00;-0.02;-0.01;0.00;0.00;-0.01;0.04;-0.0;359.93;0.0;359.99;0.0;-0.16;57.6823;11.828399;258.97;7.78;7.78;169.08;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.07;-2.87;-2.28;-59.39;-78.54;2.40;-3.46;-0.01;0.00;0.00;0.00;0.01;-3.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;74.93;0.00;-1.37;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;0.80;-61.57;Running;262.99;57.678515;11.779367;Running;259.07;57.6823;11.828399;Running;33.01;57.575912;11.629668
35;00:00:35;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;277.00;14.70;6.83;6.80;7.87;7.90;0.00;0.00;1.03;0.00;7.65;7.50;0.10;0.00;-0.01;7.77;7.77;-0.01;0.11;6.00;-0.02;-0.01;0.00;-0.00;-0.01;0.04;-0.0;359.93;0.0;359.99;-0.0;-0.17;57.682287;11.82827;258.97;7.77;7.77;169.08;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.08;-2.87;-2.28;-59.37;-78.44;2.38;-2.00;0.00;0.00;0.00;0.00;0.01;-3.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.05;0.00;-1.08;0.00;0.00;0.00;0.00;0.00;0.00;-1.57;0.81;-62.21;Running;262.99;57.678507;11.779244;Running;259.08;57.682287;11.82827;Running;33.36;57.575978;11.629744
36;00:00:36;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;285.00;14.70;6.83;6.81;7.87;7.89;0.00;0.00;1.03;0.00;7.64;7.50;0.10;0.00;-0.01;7.77;7.77;-0.01;0.11;5.99;-0.02;-0.01;0.00;-0.00;0.00;0.04;-0.0;359.93;0.0;359.99;-0.0;-0.16;57.682273;11.828141;258.97;7.77;7.77;169.08;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.08;-2.86;-2.27;-59.35;-78.35;2.37;-0.67;-0.00;0.00;0.00;0.00;0.01;-3.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.16;0.00;-0.88;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.81;-62.50;Running;262.98;57.678498;11.779121;Running;259.08;57.682273;11.828141;Running;33.69;57.576043;11.62982
37;00:00:37;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;292.00;14.70;6.82;6.80;7.88;7.90;0.00;0.00;1.03;0.00;7.64;7.50;0.10;0.00;-0.01;7.77;7.77;-0.01;0.11;5.99;-0.02;-0.01;0.00;0.00;0.01;0.04;-0.0;359.93;0.0;359.99;-0.0;-0.15;57.68226;11.828013;258.97;7.77;7.77;169.08;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.08;-2.86;-2.27;-59.32;-78.26;2.36;0.53;-0.00;0.00;0.00;0.00;0.01;-3.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.41;0.00;-0.74;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.81;-62.61;Running;262.98;57.67849;11.778998;Running;259.08;57.68226;11.828013;Running;33.98;57.576108;11.629897
38;00:00:38;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;300.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;7.64;7.50;0.10;0.00;-0.01;7.76;7.76;-0.01;0.11;5.99;-0.02;-0.01;0.00;0.00;-0.00;0.04;-0.0;359.93;0.0;359.99;-0.0;-0.15;57.682247;11.827885;258.97;7.76;7.76;169.08;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.08;-2.86;-2.27;-59.31;-78.17;2.34;1.61;0.01;0.00;0.00;0.00;0.01;-3.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.51;0.00;-0.64;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.83;-63.77;Running;262.97;57.678482;11.778875;Running;259.08;57.682247;11.827885;Running;34.23;57.576174;11.629975
39;00:00:39;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;308.00;14.70;6.82;6.80;7.88;7.90;0.00;0.00;1.03;0.00;7.63;7.50;0.10;0.00;-0.01;7.76;7.76;-0.01;0.11;5.98;-0.02;-0.01;0.00;-0.00;-0.01;0.04;-0.0;359.93;0.0;359.99;-0.0;-0.16;57.682233;11.827756;258.98;7.76;7.76;169.08;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.08;-2.86;-2.27;-59.29;-78.08;2.32;3.04;-0.01;0.00;0.00;0.00;0.01;-3.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.46;0.00;-0.57;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.85;-65.68;Running;262.97;57.678474;11.778752;Running;259.08;57.682233;11.827756;Running;34.46;57.576239;11.630053
40;00:00:40;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;316.00;14.70;6.83;6.80;7.87;7.90;0.00;0.00;1.03;0.00;7.63;7.50;0.10;0.00;-0.01;7.76;7.76;-0.01;0.11;5.98;-0.02;-0.01;0.00;-0.00;0.00;0.04;-0.0;359.93;0.0;359.99;-0.0;-0.16;57.68222;11.827628;258.98;7.76;7.76;169.08;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.08;-2.85;-2.27;-59.27;-78.00;2.31;4.68;0.00;0.00;0.00;0.00;0.01;-3.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.58;0.00;-0.52;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.87;-66.68;Running;262.96;57.678466;11.778629;Running;259.08;57.68222;11.827628;Running;34.67;57.576305;11.630132
41;00:00:41;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;323.00;14.70;6.82;6.79;7.88;7.91;0.00;0.00;1.03;0.00;7.63;7.50;0.10;0.00;-0.01;7.75;7.75;-0.01;0.11;5.98;-0.02;-0.01;0.00;0.01;0.02;0.03;-0.0;359.93;0.0;359.99;0.0;-0.15;57.682206;11.827499;258.98;7.75;7.75;169.09;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.85;-2.27;-59.25;-77.92;2.29;6.25;0.00;0.00;0.00;0.00;0.01;-3.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.74;0.00;-0.48;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.87;-67.14;Running;262.95;57.678458;11.778506;Running;259.09;57.682206;11.827499;Running;34.87;57.57637;11.630212
42;00:00:42;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;331.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;7.62;7.50;0.10;0.00;-0.01;7.75;7.75;-0.01;0.10;5.98;-0.02;-0.01;0.00;0.01;0.00;0.03;-0.0;359.93;0.0;359.99;0.0;-0.15;57.682193;11.827371;258.98;7.75;7.75;169.09;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.85;-2.27;-59.24;-77.84;2.27;7.69;-0.01;0.00;0.00;0.00;0.01;-3.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.69;0.00;-0.45;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.87;-67.31;Running;262.94;57.67845;11.778383;Running;259.09;57.682193;11.827371;Running;35.05;57.576436;11.630292
43;00:00:43;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;339.00;14.70;6.82;6.80;7.88;7.90;0.00;0.00;1.03;0.00;7.62;7.50;0.10;0.00;-0.01;7.75;7.75;-0.01;0.10;5.98;-0.02;-0.01;0.00;-0.00;-0.01;0.03;-0.0;359.93;0.0;359.99;0.0;-0.16;57.68218;11.827243;258.98;7.75;7.75;169.09;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.85;-2.27;-59.22;-77.76;2.25;9.09;0.01;0.00;0.00;0.00;0.01;-3.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.67;0.00;-0.43;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.87;-67.34;Running;262.94;57.678441;11.77826;Running;259.09;57.68218;11.827243;Running;35.23;57.576501;11.630372
44;00:00:44;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;347.00;14.70;6.83;6.81;7.87;7.89;0.00;0.00;1.03;0.00;7.62;7.50;0.10;0.00;-0.01;7.75;7.75;-0.01;0.10;5.97;-0.02;-0.01;0.00;-0.01;-0.01;0.03;-0.0;359.93;0.0;359.99;0.0;-0.17;57.682166;11.827115;258.99;7.75;7.75;169.09;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.85;-2.27;-59.21;-77.68;2.23;10.40;-0.00;0.00;0.00;0.00;0.01;-3.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.83;0.00;-0.41;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.87;-67.29;Running;262.93;57.678433;11.778137;Running;259.09;57.682166;11.827115;Running;35.39;57.576567;11.630453
45;00:00:45;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;354.00;14.70;6.82;6.80;7.88;7.90;0.00;0.00;1.03;0.00;7.61;7.50;0.10;0.00;-0.01;7.74;7.74;-0.01;0.10;5.97;-0.01;-0.01;0.00;0.00;0.02;0.03;-0.0;359.93;0.0;359.99;-0.0;-0.16;57.682153;11.826987;258.99;7.74;7.74;169.09;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.84;-2.27;-59.19;-77.61;2.22;11.59;-0.00;0.00;0.00;0.00;0.01;-3.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.88;0.00;-0.40;0.00;0.00;0.00;0.00;0.00;0.00;-1.56;0.87;-67.22;Running;262.92;57.678425;11.778015;Running;259.09;57.682153;11.826987;Running;35.55;57.576632;11.630534
46;00:00:46;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;362.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;7.61;7.50;0.10;0.00;-0.01;7.74;7.74;-0.01;0.10;5.97;-0.01;-0.01;0.00;0.01;0.01;0.03;-0.0;359.93;0.0;359.99;-0.0;-0.15;57.68214;11.826859;258.99;7.74;7.74;169.09;0.01;-0.01;-0.02;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.84;-2.27;-59.18;-77.53;2.20;12.79;0.01;0.00;0.00;0.00;0.01;-3.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.78;0.00;-0.39;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;0.89;-68.76;Running;262.91;57.678417;11.777892;Running;259.09;57.68214;11.826859;Running;35.70;57.576697;11.630616
47;00:00:47;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;370.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;7.61;7.50;0.10;0.00;-0.01;7.74;7.74;-0.01;0.10;5.97;-0.01;-0.01;0.00;0.00;-0.01;0.03;-0.0;359.93;0.0;359.99;-0.0;-0.16;57.682126;11.826731;258.99;7.74;7.74;169.09;0.01;-0.01;-0.01;0.00;0.1;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.84;-2.27;-59.16;-77.46;2.18;14.34;-0.01;0.00;0.00;0.00;0.01;-3.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.86;0.00;-0.38;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;0.91;-70.41;Running;262.90;57.678408;11.777769;Running;259.09;57.682126;11.826731;Running;35.85;57.576763;11.630698
48;00:00:48;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;378.00;14.70;6.83;6.80;7.87;7.90;0.00;0.00;1.03;0.00;7.61;7.50;0.10;0.00;-0.01;7.73;7.73;-0.01;0.10;5.96;-0.01;-0.01;0.00;-0.00;-0.01;0.03;-0.0;359.93;0.0;359.99;0.0;-0.17;57.682113;11.826603;258.99;7.73;7.73;169.09;0.01;-0.01;-0.01;0.00;0.0;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.84;-2.27;-59.15;-77.39;2.16;16.06;-0.00;0.00;0.00;0.00;0.01;-3.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76.00;0.00;-0.37;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;0.93;-71.24;Running;262.90;57.6784;11.777647;Running;259.09;57.682113;11.826603;Running;35.98;57.576828;11.630782
49;00:00:49;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;385.00;14.70;6.83;6.80;7.87;7.90;0.00;0.00;1.03;0.00;7.60;7.50;0.10;0.00;-0.01;7.73;7.73;-0.01;0.10;5.96;-0.01;-0.01;0.00;-0.00;0.01;0.03;-0.0;359.93;0.0;359.99;0.0;-0.16;57.6821;11.826475;259.00;7.73;7.73;169.09;0.01;-0.01;-0.01;0.00;0.0;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.84;-2.27;-59.14;-77.32;2.13;17.73;0.00;0.00;0.00;0.00;0.01;-3.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.95;0.00;-0.37;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;0.93;-71.61;Running;262.89;57.678392;11.777524;Running;259.09;57.6821;11.826475;Running;36.10;57.576894;11.630865
50;00:00:50;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;393.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;7.60;7.50;0.10;0.00;-0.01;7.73;7.73;-0.01;0.10;5.96;-0.01;-0.01;0.00;0.01;0.01;0.03;-0.0;359.93;0.0;359.99;0.0;-0.15;57.682087;11.826347;259.00;7.73;7.73;169.09;0.01;-0.01;-0.01;0.00;0.0;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.83;-2.27;-59.13;-77.25;2.11;19.39;-0.00;0.00;0.00;0.00;0.01;-3.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;75.90;0.00;-0.36;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;0.93;-71.71;Running;262.89;57.678384;11.777401;Running;259.09;57.682087;11.826347;Running;36.22;57.57696;11.630949
51;00:00:51;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;401.00;14.70;6.81;6.79;7.89;7.91;0.00;0.00;1.03;0.00;7.60;7.50;0.10;0.00;-0.01;7.73;7.73;-0.01;0.10;5.96;-0.01;-0.01;0.00;0.00;-0.01;0.03;-0.0;359.93;0.0;359.99;0.0;-0.15;57.682073;11.826219;259.00;7.73;7.73;169.10;0.01;-0.01;-0.01;0.00;0.0;104.0;104.0;95.0;95.0;0.0;0.0;259.09;-2.83;-2.27;-59.12;-77.18;2.09;20.97;0.01;0.00;0.00;0.00;0.01;-3.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76.05;0.00;-0.35;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;0.93;-71.68;Running;262.89;57.678375;11.777279;Running;259.09;57.682073;11.826219;Running;36.33;57.577025;11.631034
52;00:00:52;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;408.00;14.70;6.82;6.80;7.88;7.90;0.00;0.00;1.03;0.00;7.60;7.50;0.10;0.00;-0.01;7.72;7.72;-0.01;0.10;5.96;-0.01;-0.01;0.00;-0.00;-0.01;0.03;-0.0;359.93;0.0;359.99;0.0;-0.16;57.68206;11.826091;259.00;7.72;7.72;169.10;0.01;-0.01;-0.01;0.00;0.0;104.0;104.0;95.0;95.0;0.0;0.0;259.10;-2.83;-2.27;-59.11;-77.12;2.07;22.43;-0.00;0.00;0.00;0.00;0.01;-3.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76.11;0.00;-0.35;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;0.93;-71.58;Running;262.88;57.678367;11.777156;Running;259.10;57.68206;11.826091;Running;36.43;57.57709;11.631119
53;00:00:53;On;259.00;60.0;60.0;0.00;0.00;0.00;0.0;0.0;416.00;14.70;6.82;6.80;7.88;7.90;0.00;0.00;1.03;0.00;7.59;7.50;0.10;0.00;-0.01;7.72;7.72;-0.01;0.10;5.95;-0.01;-0.01;0.00;-0.00;0.00;0.03;-0.0;359.94;0.0;359.99;-0.0;-0.17;57.682047;11.825963;259.00;7.72;7.72;169.10;0.01;-0.01;-0.01;0.00;0.0;104.0;104.0;95.0;95.0;0.0;0.0;259.10;-2.83;-2.27;-59.09;-77.05;2.05;23.77;-0.00;0.00;0.00;0.00;0.01;-3.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76.00;0.00;-0.34;0.00;0.00;0.00;0.00;0.00;0.00;-1.55;0.93;-71.48;Running;262.88;57.678359;11.777033;Running;259.10;57.682047;11.825963;Running;36.53;57.577156;11.631205
